match_id,date,league_type,season,competition,stage,group,home_team,away_team,home_team_code,away_team_code,home_ranking,away_ranking,home_goals,away_goals,result,ht_home_goals,ht_away_goals,ht_result,home_shots,away_shots,home_shots_target,away_shots_target,home_corners,away_corners,home_yellow,away_yellow,home_red,away_red,home_possession,away_possession,home_xg,away_xg,b365_home,b365_draw,b365_away,home_must_win,away_must_win,home_can_draw,away_can_draw,knockout,source,imported_at
2024-06-25_France_Poland,2024-06-25,euro,2024,UEFA Euro 2024,group,Group D,France,Poland,,,2,22,1,1,D,,,,16,16,5,5,3,3,3,0,0,0,50.0,50.0,1.15,0.99,2.65,3.03,3.02,0,1,0,0,0,search_results,2026-06-21 04:24:03
2024-06-25_England_Slovenia,2024-06-25,euro,2024,UEFA Euro 2024,group,Group C,England,Slovenia,,,3,,0,0,D,,,,5,5,1,1,2,2,3,2,0,1,50.0,50.0,0.1,0.1,3.02,2.86,2.7,0,1,0,0,0,search_results,2026-06-21 04:24:03
2024-06-25_Denmark_Serbia,2024-06-25,euro,2024,UEFA Euro 2024,group,Group C,Denmark,Serbia,,,29,21,0,0,D,,,,5,5,1,1,2,2,2,3,0,1,50.0,50.0,0.1,0.1,2.86,2.92,2.96,0,1,0,0,0,search_results,2026-06-21 04:24:03
2024-06-26_Slovakia_Romania,2024-06-26,euro,2024,UEFA Euro 2024,group,Group E,Slovakia,Romania,,,,,1,1,D,,,,16,16,5,5,3,3,2,3,0,0,50.0,50.0,1.16,1.4,3.32,2.83,2.84,0,0,1,1,0,search_results,2026-06-21 04:24:03
2024-06-26_Ukraine_Belgium,2024-06-26,euro,2024,UEFA Euro 2024,group,Group E,Ukraine,Belgium,,,,4,0,0,D,,,,5,5,1,1,2,2,2,3,1,1,50.0,50.0,0.21,0.1,2.5,3.01,3.22,0,0,1,1,0,search_results,2026-06-21 04:24:03
2024-06-26_Georgia_Portugal,2024-06-26,euro,2024,UEFA Euro 2024,group,Group F,Georgia,Portugal,,,,7,2,0,H,,,,32,25,11,8,3,2,3,3,1,0,61.0,39.0,2.42,0.13,1.84,3.82,6.53,1,0,0,0,0,search_results,2026-06-21 04:24:03
2024-06-26_Czech Republic_Turkey,2024-06-26,euro,2024,UEFA Euro 2024,group,Group F,Czech Republic,Turkey,,,,,1,2,A,,,,27,32,9,11,3,4,0,1,0,0,42.0,58.0,1.47,2.64,5.81,4.42,2.45,1,0,0,0,0,search_results,2026-06-21 04:24:03
2024-06-29_Switzerland_Italy,2024-06-29,euro,2024,UEFA Euro 2024,round_of_16,,Switzerland,Italy,,,28,9,2,0,H,,,,32,25,11,8,3,2,0,2,1,0,61.0,39.0,2.28,0.21,1.65,3.61,6.89,,,,,0,search_results,2026-06-21 04:24:03
2024-06-29_Germany_Denmark,2024-06-29,euro,2024,UEFA Euro 2024,round_of_16,,Germany,Denmark,,,30,29,2,0,H,,,,32,25,11,8,3,2,2,5,1,0,61.0,39.0,2.3,0.1,2.26,4.0,7.37,,,,,0,search_results,2026-06-21 04:24:03
2024-06-30_England_Slovakia,2024-06-30,euro,2024,UEFA Euro 2024,round_of_16,,England,Slovakia,,,3,,2,1,H,,,,32,27,11,9,4,3,1,1,0,0,58.0,42.0,2.4,1.2,2.48,4.5,5.85,,,,,0,search_results,2026-06-21 04:24:03
2024-06-30_Spain_Georgia,2024-06-30,euro,2024,UEFA Euro 2024,round_of_16,,Spain,Georgia,,,8,,4,1,H,,,,72,49,25,17,5,3,2,1,0,0,64.0,36.0,5.01,1.25,1.72,3.72,5.86,,,,,0,search_results,2026-06-21 04:24:03
2024-07-01_France_Belgium,2024-07-01,euro,2024,UEFA Euro 2024,round_of_16,,France,Belgium,,,2,4,1,0,H,,,,17,15,5,5,3,2,2,1,1,0,58.0,42.0,1.0,0.1,2.22,4.25,7.36,,,,,0,search_results,2026-06-21 04:24:03
2024-07-01_Portugal_Slovenia,2024-07-01,euro,2024,UEFA Euro 2024,round_of_16,,Portugal,Slovenia,,,7,,0,0,D,,,,5,5,1,1,2,2,0,1,0,0,50.0,50.0,0.1,0.1,2.79,3.27,2.6,,,,,0,search_results,2026-06-21 04:24:03
2024-07-02_Romania_Netherlands,2024-07-02,euro,2024,UEFA Euro 2024,round_of_16,,Romania,Netherlands,,,,6,0,3,A,,,,35,50,12,17,2,4,3,0,0,0,36.0,64.0,0.27,3.67,5.1,3.55,2.05,,,,,0,search_results,2026-06-21 04:24:03
2024-07-02_Austria_Turkey,2024-07-02,euro,2024,UEFA Euro 2024,round_of_16,,Austria,Turkey,,,,,1,2,A,,,,27,32,9,11,3,4,1,6,0,1,42.0,58.0,1.39,2.21,7.8,3.54,1.92,,,,,0,search_results,2026-06-21 04:24:03
2024-07-05_Spain_Germany,2024-07-05,euro,2024,UEFA Euro 2024,quarter,,Spain,Germany,,,8,30,2,1,H,,,,32,27,11,9,4,3,3,3,0,0,58.0,42.0,2.7,1.33,2.16,3.82,7.77,,,,,0,search_results,2026-06-21 04:24:03
2024-07-05_Portugal_France,2024-07-05,euro,2024,UEFA Euro 2024,quarter,,Portugal,France,,,7,2,0,0,D,,,,5,5,1,1,2,2,4,0,0,1,50.0,50.0,0.1,0.1,3.11,3.11,2.57,,,,,0,search_results,2026-06-21 04:24:03
2024-07-06_England_Switzerland,2024-07-06,euro,2024,UEFA Euro 2024,quarter,,England,Switzerland,,,3,28,1,1,D,,,,16,16,5,5,3,3,1,4,0,0,50.0,50.0,1.01,1.23,2.97,2.9,3.49,,,,,0,search_results,2026-06-21 04:24:03
2024-07-06_Netherlands_Turkey,2024-07-06,euro,2024,UEFA Euro 2024,quarter,,Netherlands,Turkey,,,6,,2,1,H,,,,32,27,11,9,4,3,2,2,0,0,58.0,42.0,2.34,1.14,2.12,3.91,5.04,,,,,0,search_results,2026-06-21 04:24:03
2024-07-10_Netherlands_England,2024-07-10,euro,2024,UEFA Euro 2024,semi,,Netherlands,England,,,6,3,1,2,A,,,,27,32,9,11,3,4,4,0,0,0,42.0,58.0,0.94,2.2,7.98,4.22,1.89,,,,,0,search_results,2026-06-21 04:24:03
2024-06-21_Peru_Chile,2024-06-21,copa,2024,Copa America 2024,group,Group A,Peru,Chile,,,35,,0,0,D,,,,5,5,1,1,2,2,2,2,0,0,50.0,50.0,0.1,0.1,2.9,3.14,2.93,0,0,0,0,0,search_results,2026-06-21 04:24:21
2024-06-21_Ecuador_Venezuela,2024-06-21,copa,2024,Copa America 2024,group,Group B,Ecuador,Venezuela,,,22,,1,2,A,,,,27,32,9,11,3,4,6,1,1,0,42.0,58.0,1.02,2.18,6.67,3.76,2.49,0,0,0,0,0,search_results,2026-06-21 04:24:22
2024-06-22_Mexico_Jamaica,2024-06-22,copa,2024,Copa America 2024,group,Group B,Mexico,Jamaica,,,12,,1,0,H,,,,17,15,5,5,3,2,1,2,0,0,58.0,42.0,1.09,0.14,1.93,4.08,6.89,0,0,0,0,0,search_results,2026-06-21 04:24:22
2024-06-22_United States_Bolivia,2024-06-22,copa,2024,Copa America 2024,group,Group C,United States,Bolivia,,,,,2,0,H,,,,32,25,11,8,3,2,0,0,0,0,61.0,39.0,2.53,0.1,1.5,3.96,7.9,0,0,0,0,0,search_results,2026-06-21 04:24:22
2024-06-22_Uruguay_Panama,2024-06-22,copa,2024,Copa America 2024,group,Group C,Uruguay,Panama,,,15,55,3,1,H,,,,50,38,17,13,4,3,1,0,0,1,61.0,39.0,3.49,1.11,2.49,3.66,7.25,0,0,0,0,0,search_results,2026-06-21 04:24:22
2024-06-23_Colombia_Paraguay,2024-06-23,copa,2024,Copa America 2024,group,Group D,Colombia,Paraguay,,,14,,2,1,H,,,,32,27,11,9,4,3,1,2,0,0,58.0,42.0,2.36,1.26,1.65,3.7,5.98,0,0,0,0,0,search_results,2026-06-21 04:24:22
2024-06-24_Brazil_Costa Rica,2024-06-24,copa,2024,Copa America 2024,group,Group D,Brazil,Costa Rica,,,5,34,0,0,D,,,,5,5,1,1,2,2,3,2,0,0,50.0,50.0,0.1,0.14,2.79,3.05,3.19,0,0,0,0,0,search_results,2026-06-21 04:24:22
2024-06-25_Peru_Canada,2024-06-25,copa,2024,Copa America 2024,group,Group A,Peru,Canada,,,35,24,0,1,A,,,,15,17,5,5,2,3,0,4,0,0,42.0,58.0,0.14,1.36,7.89,4.38,1.72,0,1,0,0,0,search_results,2026-06-21 04:24:22
2024-06-25_Chile_Argentina,2024-06-25,copa,2024,Copa America 2024,group,Group A,Chile,Argentina,,,,1,0,1,A,,,,15,17,5,5,2,3,2,1,0,1,42.0,58.0,0.18,1.31,6.87,3.85,1.98,0,1,0,0,0,search_results,2026-06-21 04:24:22
2024-06-26_Ecuador_Jamaica,2024-06-26,copa,2024,Copa America 2024,group,Group B,Ecuador,Jamaica,,,22,,3,1,H,,,,50,38,17,13,4,3,2,1,0,0,61.0,39.0,3.38,1.41,1.94,3.7,7.35,0,0,0,0,0,search_results,2026-06-21 04:24:22
2024-06-26_Venezuela_Mexico,2024-06-26,copa,2024,Copa America 2024,group,Group B,Venezuela,Mexico,,,,12,1,0,H,,,,17,15,5,5,3,2,0,0,0,0,58.0,42.0,1.49,0.24,2.09,3.69,7.53,0,0,1,1,0,search_results,2026-06-21 04:24:22
2024-06-27_Panama_United States,2024-06-27,copa,2024,Copa America 2024,group,Group C,Panama,United States,,,55,,2,1,H,,,,32,27,11,9,4,3,3,4,0,0,58.0,42.0,2.25,1.41,2.04,4.42,6.87,1,0,0,0,0,search_results,2026-06-21 04:24:22
2024-06-27_Uruguay_Bolivia,2024-06-27,copa,2024,Copa America 2024,group,Group C,Uruguay,Bolivia,,,15,,5,0,H,,,,96,55,33,19,6,2,1,1,0,0,64.0,36.0,5.85,0.21,2.16,4.26,6.5,0,1,0,0,0,search_results,2026-06-21 04:24:22
2024-06-28_Colombia_Costa Rica,2024-06-28,copa,2024,Copa America 2024,group,Group D,Colombia,Costa Rica,,,14,34,3,0,H,,,,50,35,17,12,4,2,4,2,0,0,64.0,36.0,3.39,0.1,1.7,3.91,6.88,0,1,0,0,0,search_results,2026-06-21 04:24:22
2024-06-28_Paraguay_Brazil,2024-06-28,copa,2024,Copa America 2024,group,Group D,Paraguay,Brazil,,,,5,1,4,A,,,,49,72,17,25,3,5,1,1,0,1,36.0,64.0,1.07,4.71,7.73,3.92,1.69,1,0,0,0,0,search_results,2026-06-21 04:24:22
2024-06-29_Canada_Chile,2024-06-29,copa,2024,Copa America 2024,group,Group A,Canada,Chile,,,24,,0,0,D,,,,5,5,1,1,2,2,1,1,0,0,50.0,50.0,0.1,0.19,2.68,2.84,2.67,0,1,0,0,0,search_results,2026-06-21 04:24:22
2024-06-30_Mexico_Ecuador,2024-06-30,copa,2024,Copa America 2024,group,Group B,Mexico,Ecuador,,,12,22,0,0,D,,,,5,5,1,1,2,2,1,1,0,0,50.0,50.0,0.19,0.1,3.35,2.95,3.08,0,0,1,1,0,search_results,2026-06-21 04:24:22
2024-06-30_Jamaica_Venezuela,2024-06-30,copa,2024,Copa America 2024,group,Group B,Jamaica,Venezuela,,,,,0,3,A,,,,35,50,12,17,2,4,4,1,0,0,36.0,64.0,0.12,3.44,6.26,3.7,2.48,1,0,0,0,0,search_results,2026-06-21 04:24:22
2024-07-01_Bolivia_Panama,2024-07-01,copa,2024,Copa America 2024,group,Group C,Bolivia,Panama,,,,55,1,3,A,,,,38,50,13,17,3,4,0,2,0,0,39.0,61.0,1.04,3.75,7.5,4.36,1.62,1,0,0,0,0,search_results,2026-06-21 04:24:22
2024-07-01_United States_Uruguay,2024-07-01,copa,2024,Copa America 2024,group,Group C,United States,Uruguay,,,,15,0,1,A,,,,15,17,5,5,2,3,3,2,0,0,42.0,58.0,0.1,1.33,7.09,4.45,1.87,0,0,0,0,0,search_results,2026-06-21 04:24:22
2024-07-02_Brazil_Colombia,2024-07-02,copa,2024,Copa America 2024,group,Group D,Brazil,Colombia,,,5,14,1,1,D,,,,16,16,5,5,3,3,1,3,0,0,50.0,50.0,1.41,1.09,3.38,2.97,2.57,0,0,0,0,0,search_results,2026-06-21 04:24:22
2024-07-02_Costa Rica_Paraguay,2024-07-02,copa,2024,Copa America 2024,group,Group D,Costa Rica,Paraguay,,,34,,2,1,H,,,,32,27,11,9,4,3,2,2,0,0,58.0,42.0,2.2,1.1,2.17,4.07,7.64,0,1,0,0,0,search_results,2026-06-21 04:24:22
2024-07-05_Venezuela_Canada,2024-07-05,copa,2024,Copa America 2024,quarter,,Venezuela,Canada,,,,24,1,1,D,,,,16,16,5,5,3,3,4,0,0,0,50.0,50.0,1.47,1.14,3.08,2.89,2.94,,,,,0,search_results,2026-06-21 04:24:22
2024-07-06_Colombia_Panama,2024-07-06,copa,2024,Copa America 2024,quarter,,Colombia,Panama,,,14,55,5,0,H,,,,96,55,33,19,6,2,6,1,0,1,64.0,36.0,5.81,0.1,1.72,4.01,6.44,,,,,0,search_results,2026-06-21 04:24:22
2024-07-06_Uruguay_Brazil,2024-07-06,copa,2024,Copa America 2024,quarter,,Uruguay,Brazil,,,15,5,0,0,D,,,,5,5,1,1,2,2,2,1,1,0,50.0,50.0,0.1,0.1,2.63,3.22,2.55,,,,,0,search_results,2026-06-21 04:24:22
2024-07-10_Colombia_Uruguay,2024-07-10,copa,2024,Copa America 2024,semi,,Colombia,Uruguay,,,14,15,1,0,H,,,,17,15,5,5,3,2,3,0,1,0,58.0,42.0,1.26,0.1,1.71,3.94,5.73,,,,,0,search_results,2026-06-21 04:24:22
2024-07-13_Canada_Uruguay,2024-07-13,copa,2024,Copa America 2024,third_place,,Canada,Uruguay,,,24,15,2,2,D,,,,31,31,10,10,4,4,0,0,0,0,50.0,50.0,2.63,2.49,2.95,3.14,2.57,,,,,0,search_results,2026-06-21 04:24:22
2021-06-11_Turkey_Italy,2021-06-11,euro,2020,UEFA Euro 2020,group,Group A,Turkey,Italy,,,,8,0,3,A,,,,35,50,12,17,2,4,1,1,0,1,36.0,64.0,0.1,3.79,7.06,4.39,1.88,0,0,0,0,0,search_results,2026-06-21 04:28:13
2021-06-12_Wales_Switzerland,2021-06-12,euro,2020,UEFA Euro 2020,group,Group A,Wales,Switzerland,,,30,14,1,1,D,,,,16,16,5,5,3,3,1,1,0,0,50.0,50.0,1.13,0.91,3.37,3.25,3.49,0,0,0,0,0,search_results,2026-06-21 04:28:13
2021-06-12_Denmark_Finland,2021-06-12,euro,2020,UEFA Euro 2020,group,Group B,Denmark,Finland,,,18,,0,1,A,,,,15,17,5,5,2,3,1,0,0,0,42.0,58.0,0.1,1.46,5.91,3.51,2.48,0,0,0,0,0,search_results,2026-06-21 04:28:13
2021-06-12_Belgium_Russia,2021-06-12,euro,2020,UEFA Euro 2020,group,Group B,Belgium,Russia,,,2,70,3,0,H,,,,50,35,17,12,4,2,2,2,0,0,64.0,36.0,3.66,0.1,2.23,4.3,6.48,0,0,0,0,0,search_results,2026-06-21 04:28:13
2021-06-13_England_Croatia,2021-06-13,euro,2020,UEFA Euro 2020,group,Group D,England,Croatia,,,5,7,1,0,H,,,,17,15,5,5,3,2,1,0,0,0,58.0,42.0,1.3,0.28,1.76,4.29,6.76,0,0,0,0,0,search_results,2026-06-21 04:28:13
2021-06-13_Austria_North Macedonia,2021-06-13,euro,2020,UEFA Euro 2020,group,Group C,Austria,North Macedonia,,,,,3,1,H,,,,50,38,17,13,4,3,4,0,1,0,61.0,39.0,3.81,0.99,1.88,3.96,7.95,0,0,0,0,0,search_results,2026-06-21 04:28:13
2021-06-13_Netherlands_Ukraine,2021-06-13,euro,2020,UEFA Euro 2020,group,Group C,Netherlands,Ukraine,,,6,,3,2,H,,,,50,42,17,14,4,4,2,2,0,0,58.0,42.0,3.31,2.55,2.38,4.3,7.97,0,0,0,0,0,search_results,2026-06-21 04:28:13
2021-06-14_Scotland_Czech Republic,2021-06-14,euro,2020,UEFA Euro 2020,group,Group D,Scotland,Czech Republic,,,,,0,2,A,,,,25,32,8,11,2,3,1,5,0,0,39.0,61.0,0.1,2.38,5.61,3.63,2.32,0,0,0,0,0,search_results,2026-06-21 04:28:13
2021-06-14_Poland_Slovakia,2021-06-14,euro,2020,UEFA Euro 2020,group,Group E,Poland,Slovakia,,,22,,1,2,A,,,,27,32,9,11,3,4,4,3,0,0,42.0,58.0,1.43,2.16,7.54,3.88,1.9,0,0,0,0,0,search_results,2026-06-21 04:28:13
2021-06-14_Spain_Sweden,2021-06-14,euro,2020,UEFA Euro 2020,group,Group E,Spain,Sweden,,,10,,0,0,D,,,,5,5,1,1,2,2,3,0,0,0,50.0,50.0,0.16,0.1,2.97,2.98,3.29,0,0,0,0,0,search_results,2026-06-21 04:28:13
2021-06-15_Hungary_Portugal,2021-06-15,euro,2020,UEFA Euro 2020,group,Group F,Hungary,Portugal,,,,9,0,3,A,,,,35,50,12,17,2,4,3,3,0,0,36.0,64.0,0.1,3.59,5.71,3.72,2.42,0,0,0,0,0,search_results,2026-06-21 04:28:13
2021-06-15_France_Germany,2021-06-15,euro,2020,UEFA Euro 2020,group,Group F,France,Germany,,,4,15,1,0,H,,,,17,15,5,5,3,2,2,3,0,0,58.0,42.0,1.23,0.13,1.67,4.02,5.25,0,0,0,0,0,search_results,2026-06-21 04:28:13
2021-06-16_Finland_Russia,2021-06-16,euro,2020,UEFA Euro 2020,group,Group B,Finland,Russia,,,,70,0,1,A,,,,15,17,5,5,2,3,0,1,0,1,42.0,58.0,0.1,1.21,7.73,3.78,1.69,0,1,0,0,0,search_results,2026-06-21 04:28:13
2021-06-16_Turkey_Wales,2021-06-16,euro,2020,UEFA Euro 2020,group,Group A,Turkey,Wales,,,,30,0,2,A,,,,25,32,8,11,2,3,1,0,0,0,39.0,61.0,0.1,2.37,6.94,3.92,2.08,1,0,0,0,0,search_results,2026-06-21 04:28:13
2021-06-16_Italy_Switzerland,2021-06-16,euro,2020,UEFA Euro 2020,group,Group A,Italy,Switzerland,,,8,14,3,0,H,,,,50,35,17,12,4,2,1,2,0,0,64.0,36.0,3.83,0.1,1.67,3.81,5.34,0,1,0,0,0,search_results,2026-06-21 04:28:13
2021-06-17_Ukraine_North Macedonia,2021-06-17,euro,2020,UEFA Euro 2020,group,Group C,Ukraine,North Macedonia,,,,,2,1,H,,,,32,27,11,9,4,3,1,1,0,1,58.0,42.0,2.27,1.5,2.27,4.1,7.57,0,0,0,0,0,search_results,2026-06-21 04:28:13
2021-06-17_Denmark_Belgium,2021-06-17,euro,2020,UEFA Euro 2020,group,Group B,Denmark,Belgium,,,18,2,1,2,A,,,,27,32,9,11,3,4,4,2,0,0,42.0,58.0,1.16,2.31,7.93,4.47,2.5,1,0,0,0,0,search_results,2026-06-21 04:28:13
2021-06-17_Netherlands_Austria,2021-06-17,euro,2020,UEFA Euro 2020,group,Group C,Netherlands,Austria,,,6,,2,0,H,,,,32,25,11,8,3,2,1,2,0,0,61.0,39.0,2.22,0.1,1.57,3.51,5.61,0,0,1,1,0,search_results,2026-06-21 04:28:13
2021-06-18_Sweden_Slovakia,2021-06-18,euro,2020,UEFA Euro 2020,group,Group E,Sweden,Slovakia,,,,,1,0,H,,,,17,15,5,5,3,2,1,2,0,0,58.0,42.0,1.41,0.15,1.67,3.56,7.36,1,0,0,0,0,search_results,2026-06-21 04:28:13
2021-06-18_Croatia_Czech Republic,2021-06-18,euro,2020,UEFA Euro 2020,group,Group D,Croatia,Czech Republic,,,7,,1,1,D,,,,16,16,5,5,3,3,2,3,0,0,50.0,50.0,1.27,1.06,2.88,2.82,3.34,1,0,0,0,0,search_results,2026-06-21 04:28:13
2021-06-18_England_Scotland,2021-06-18,euro,2020,UEFA Euro 2020,group,Group D,England,Scotland,,,5,,0,0,D,,,,5,5,1,1,2,2,0,3,0,0,50.0,50.0,0.1,0.1,3.21,3.12,2.83,0,1,0,0,0,search_results,2026-06-21 04:28:13
2021-06-19_Hungary_France,2021-06-19,euro,2020,UEFA Euro 2020,group,Group F,Hungary,France,,,,4,1,1,D,,,,16,16,5,5,3,3,1,1,0,0,50.0,50.0,1.34,1.32,2.92,3.11,2.86,1,0,0,0,0,search_results,2026-06-21 04:28:13
2021-06-19_Portugal_Germany,2021-06-19,euro,2020,UEFA Euro 2020,group,Group F,Portugal,Germany,,,9,15,2,4,A,,,,54,72,18,25,3,5,3,1,0,0,39.0,61.0,2.56,4.73,5.87,4.34,1.6,0,1,0,0,0,search_results,2026-06-21 04:28:13
2021-06-20_Spain_Poland,2021-06-20,euro,2020,UEFA Euro 2020,group,Group E,Spain,Poland,,,10,22,1,1,D,,,,16,16,5,5,3,3,0,1,1,0,50.0,50.0,1.15,0.96,3.05,2.89,3.38,0,1,0,0,0,search_results,2026-06-21 04:28:13
2021-06-20_Italy_Wales,2021-06-20,euro,2020,UEFA Euro 2020,group,Group A,Italy,Wales,,,8,30,1,0,H,,,,17,15,5,5,3,2,3,1,0,0,58.0,42.0,1.17,0.1,1.8,3.85,6.54,0,0,0,0,0,search_results,2026-06-21 04:28:13
2021-06-20_Switzerland_Turkey,2021-06-20,euro,2020,UEFA Euro 2020,group,Group A,Switzerland,Turkey,,,14,,3,1,H,,,,50,38,17,13,4,3,0,2,0,0,61.0,39.0,3.81,0.96,2.05,3.58,5.77,0,1,0,0,0,search_results,2026-06-21 04:28:13
2021-06-21_Ukraine_Austria,2021-06-21,euro,2020,UEFA Euro 2020,group,Group C,Ukraine,Austria,,,,,0,1,A,,,,15,17,5,5,2,3,2,2,1,0,42.0,58.0,0.29,1.47,5.63,4.44,2.21,0,0,1,1,0,search_results,2026-06-21 04:28:13
2021-06-21_North Macedonia_Netherlands,2021-06-21,euro,2020,UEFA Euro 2020,group,Group C,North Macedonia,Netherlands,,,,6,0,3,A,,,,35,50,12,17,2,4,0,3,0,0,36.0,64.0,0.15,3.67,6.12,3.66,1.72,1,0,0,0,0,search_results,2026-06-21 04:28:13
2021-06-21_Finland_Belgium,2021-06-21,euro,2020,UEFA Euro 2020,group,Group B,Finland,Belgium,,,,2,0,2,A,,,,25,32,8,11,2,3,1,2,0,0,39.0,61.0,0.1,2.4,6.76,4.32,1.61,0,0,0,0,0,search_results,2026-06-21 04:28:13
2021-06-21_Russia_Denmark,2021-06-21,euro,2020,UEFA Euro 2020,group,Group B,Russia,Denmark,,,70,18,1,4,A,,,,49,72,17,25,3,5,1,0,0,0,36.0,64.0,1.08,4.85,6.8,3.96,1.84,0,1,0,0,0,search_results,2026-06-21 04:28:13
2021-06-22_Czech Republic_England,2021-06-22,euro,2020,UEFA Euro 2020,group,Group D,Czech Republic,England,,,,5,0,1,A,,,,15,17,5,5,2,3,2,0,1,0,42.0,58.0,0.1,1.16,6.53,4.43,1.85,0,0,1,1,0,search_results,2026-06-21 04:28:13
2021-06-22_Croatia_Scotland,2021-06-22,euro,2020,UEFA Euro 2020,group,Group D,Croatia,Scotland,,,7,,3,1,H,,,,50,38,17,13,4,3,2,2,0,0,61.0,39.0,3.73,1.11,2.32,4.49,5.39,0,0,0,0,0,search_results,2026-06-21 04:28:13
2021-06-23_Slovakia_Spain,2021-06-23,euro,2020,UEFA Euro 2020,group,Group E,Slovakia,Spain,,,,10,0,5,A,,,,55,96,19,33,2,6,3,0,0,0,36.0,64.0,0.2,6.0,7.8,4.4,1.85,0,1,0,0,0,search_results,2026-06-21 04:28:13
2021-06-23_Sweden_Poland,2021-06-23,euro,2020,UEFA Euro 2020,group,Group E,Sweden,Poland,,,,22,3,2,H,,,,50,42,17,14,4,4,2,1,0,0,58.0,42.0,3.8,2.11,1.75,4.07,5.6,0,1,0,0,0,search_results,2026-06-21 04:28:13
2021-06-23_Germany_Hungary,2021-06-23,euro,2020,UEFA Euro 2020,group,Group F,Germany,Hungary,,,15,,2,2,D,,,,31,31,10,10,4,4,0,1,0,0,50.0,50.0,2.14,2.37,3.35,2.97,2.98,0,1,0,0,0,search_results,2026-06-21 04:28:13
2021-06-23_Portugal_France,2021-06-23,euro,2020,UEFA Euro 2020,group,Group F,Portugal,France,,,9,4,2,2,D,,,,31,31,10,10,4,4,1,1,0,0,50.0,50.0,2.36,2.43,2.94,3.28,3.27,0,0,1,1,0,search_results,2026-06-21 04:28:13
2021-06-26_Wales_Denmark,2021-06-26,euro,2020,UEFA Euro 2020,round_of_16,,Wales,Denmark,,,30,18,0,4,A,,,,45,72,15,25,2,5,2,2,1,0,36.0,64.0,0.1,5.04,6.6,4.19,1.85,,,,,0,search_results,2026-06-21 04:28:13
2021-06-26_Italy_Austria,2021-06-26,euro,2020,UEFA Euro 2020,round_of_16,,Italy,Austria,,,8,,2,1,H,,,,32,27,11,9,4,3,6,3,0,1,58.0,42.0,2.31,1.33,2.2,4.21,6.44,,,,,0,search_results,2026-06-21 04:28:13
2021-06-27_Netherlands_Czech Republic,2021-06-27,euro,2020,UEFA Euro 2020,round_of_16,,Netherlands,Czech Republic,,,6,,0,2,A,,,,25,32,8,11,2,3,2,2,0,0,39.0,61.0,0.1,2.66,7.49,4.0,2.33,,,,,0,search_results,2026-06-21 04:28:13
2021-06-27_Belgium_Portugal,2021-06-27,euro,2020,UEFA Euro 2020,round_of_16,,Belgium,Portugal,,,2,9,1,0,H,,,,17,15,5,5,3,2,0,1,0,1,58.0,42.0,1.37,0.1,1.59,4.23,6.14,,,,,0,search_results,2026-06-21 04:28:13
2021-06-28_Croatia_Spain,2021-06-28,euro,2020,UEFA Euro 2020,round_of_16,,Croatia,Spain,,,7,10,3,3,D,,,,47,47,16,16,4,4,1,0,0,0,50.0,50.0,3.86,3.61,2.74,2.82,2.7,,,,,0,search_results,2026-06-21 04:28:13
2021-06-28_France_Switzerland,2021-06-28,euro,2020,UEFA Euro 2020,round_of_16,,France,Switzerland,,,4,14,3,3,D,,,,47,47,16,16,4,4,4,3,0,0,50.0,50.0,3.87,3.73,3.39,2.81,3.45,,,,,0,search_results,2026-06-21 04:28:13
2021-06-29_England_Germany,2021-06-29,euro,2020,UEFA Euro 2020,round_of_16,,England,Germany,,,5,15,2,0,H,,,,32,25,11,8,3,2,1,4,0,0,61.0,39.0,2.15,0.1,2.25,4.22,6.96,,,,,0,search_results,2026-06-21 04:28:13
2021-06-29_Sweden_Ukraine,2021-06-29,euro,2020,UEFA Euro 2020,round_of_16,,Sweden,Ukraine,,,,,1,2,A,,,,27,32,9,11,3,4,2,0,0,0,42.0,58.0,1.45,2.18,6.43,4.11,2.41,,,,,0,search_results,2026-06-21 04:28:13
2021-07-02_Switzerland_Spain,2021-07-02,euro,2020,UEFA Euro 2020,quarter,,Switzerland,Spain,,,14,10,1,1,D,,,,16,16,5,5,3,3,2,2,0,0,50.0,50.0,1.06,0.98,3.21,3.2,2.84,,,,,0,search_results,2026-06-21 04:28:13
2021-07-02_Belgium_Italy,2021-07-02,euro,2020,UEFA Euro 2020,quarter,,Belgium,Italy,,,2,8,1,2,A,,,,27,32,9,11,3,4,0,2,0,0,42.0,58.0,1.23,2.16,6.51,3.73,1.93,,,,,0,search_results,2026-06-21 04:28:13
2021-07-03_Czech Republic_Denmark,2021-07-03,euro,2020,UEFA Euro 2020,quarter,,Czech Republic,Denmark,,,,18,1,2,A,,,,27,32,9,11,3,4,2,5,0,0,42.0,58.0,0.98,2.61,7.1,3.52,2.36,,,,,0,search_results,2026-06-21 04:28:13
2021-07-03_Ukraine_England,2021-07-03,euro,2020,UEFA Euro 2020,quarter,,Ukraine,England,,,,5,0,4,A,,,,45,72,15,25,2,5,4,1,0,0,36.0,64.0,0.24,4.79,6.71,3.8,2.25,,,,,0,search_results,2026-06-21 04:28:13
2021-07-06_Italy_Spain,2021-07-06,euro,2020,UEFA Euro 2020,semi,,Italy,Spain,,,8,10,1,1,D,,,,16,16,5,5,3,3,0,3,0,0,50.0,50.0,1.11,1.36,2.7,3.25,2.66,,,,,0,search_results,2026-06-21 04:28:13
